date,equity
2023-03-21,97583.32119192253
2023-03-22,94698.51720632683
2023-03-23,96038.07364858757
2023-03-24,99036.05315603386
2023-03-27,98139.63034328344
2023-03-28,97835.28586086156
2023-03-29,99413.18072780492
2023-03-30,99994.26874050024
2023-03-31,102313.78082546117
2023-04-03,105116.91369899632
2023-04-04,105223.63797267796
2023-04-05,106238.62212053082
2023-04-06,106560.90312024496
2023-04-10,107344.7240736141
2023-04-11,105665.325208868
2023-04-12,105770.629254704
2023-04-13,108901.0480779462
2023-04-14,106597.87985828114
2023-04-17,106761.02508752268
2023-04-18,107473.5451375715
2023-04-19,106314.47090128093
2023-04-20,106154.8940085959
2023-04-21,105256.19485088106
2023-04-24,106277.4062919211
2023-04-25,103535.53575261575
2023-04-26,100227.14932951934
2023-04-27,102708.66872259208
2023-04-28,106484.12234205034
2023-05-01,108067.30181406715
2023-05-02,104982.25836294051
2023-05-03,102980.62381274549
2023-05-04,100245.98174907119
2023-05-05,103191.99043780315
2023-05-08,102874.73207284058
2023-05-09,99293.90714837158
2023-05-10,100731.43353844727
2023-05-11,102009.37886620605
2023-05-12,102027.33332635008
2023-05-15,102468.89364910295
2023-05-16,101251.40310955216
2023-05-17,104425.03599453141
2023-05-18,107774.39814281632
2023-05-19,107502.00847530534
2023-05-22,106358.17108701415
2023-05-23,103798.93033887254
2023-05-24,102556.18542431413
2023-05-25,106668.1900755229
2023-05-26,110139.11419915709
2023-05-30,110459.70283458145
2023-05-31,108917.20040843399
2023-06-01,110733.37682292373
2023-06-02,113627.06222484024
2023-06-05,112488.71173045547
2023-06-06,114172.09106395156
2023-06-07,111820.42578971795
2023-06-08,114997.33494651727
2023-06-09,116353.04414454091
2023-06-12,120669.45819178212
2023-06-13,121708.34542170155
2023-06-14,121783.58083429921
2023-06-15,124732.96567621815
2023-06-16,125025.36432263814
2023-06-20,124451.37107233264
2023-06-21,121685.60566095568
2023-06-22,124077.82123727349
2023-06-23,122831.40249830205
2023-06-26,122228.52749830205
2023-06-27,125555.72647291142
2023-06-28,126011.22102552373
2023-06-29,126611.2710718904
2023-06-30,129076.63516009516
2023-07-03,129251.37328875727
2023-07-05,127791.19086993403
2023-07-06,124683.52428973383
2023-07-07,122974.18588031
2023-07-10,125989.15179217524
2023-07-11,127344.32354392327
2023-07-12,126751.23987998284
2023-07-13,127100.42957724846
2023-07-14,124358.47231711663
2023-07-17,125897.7378353051
2023-07-18,126332.6159023217
2023-07-19,124670.33537893026
2023-07-20,127057.77691684221
2023-07-21,128061.33074107529
2023-07-24,130566.55003357069
2023-07-25,129972.98952484266
2023-07-26,130145.00599670545
2023-07-27,125699.16169132905
2023-07-28,126559.41611384547
2023-07-31,126518.3019475857
2023-08-01,127850.89124806398
2023-08-02,120884.7779257517
2023-08-03,119437.08130675793
2023-08-04,116752.1696447098
2023-08-07,124210.56126916048
2023-08-08,122641.13762414095
2023-08-09,116066.65574373078
2023-08-10,114615.36162687589
2023-08-11,115687.85189135128
2023-08-14,116027.40350095346
2023-08-15,113741.60240308358
2023-08-16,112520.42734662606
2023-08-17,113048.51946775033
2023-08-18,111976.05922067778
