date,equity
2024-03-25,106296.43034989665
2024-03-26,105119.71898515055
2024-03-27,107988.42377335856
2024-03-28,108722.43298966716
2024-04-01,109060.79370427456
2024-04-02,107412.8773529562
2024-04-03,107339.468224771
2024-04-04,105079.42278409717
2024-04-05,106096.71567655323
2024-04-08,107262.35799527881
2024-04-09,108223.61644864795
2024-04-10,107982.71819425342
2024-04-11,109622.40905118702
2024-04-12,108782.07547879932
2024-04-15,107313.87513089893
2024-04-16,107111.63797879932
2024-04-17,107039.31867127474
2024-04-18,107285.15175538119
2024-04-19,107565.28535370882
2024-04-22,109082.06726883166
2024-04-23,109952.77681778185
2024-04-24,111093.07709549181
2024-04-25,111265.3305605991
2024-04-26,109289.09140959813
2024-04-29,111232.55539122655
2024-04-30,109389.39025679661
2024-05-01,111963.72877303197
2024-05-02,112314.43168484895
2024-05-03,113950.85914075105
2024-05-06,113397.52344357698
2024-05-07,115576.14029919832
2024-05-08,116842.4724110578
2024-05-09,117718.479792497
2024-05-10,118347.3697689324
2024-05-13,116978.68704493338
2024-05-14,117301.73176081473
2024-05-15,119325.8752163201
2024-05-16,119219.03672500605
2024-05-17,118826.3014209793
2024-05-20,119506.40502434234
2024-05-21,120289.42535667877
2024-05-22,120470.71861916046
2024-05-23,118008.4106548355
2024-05-24,120343.1868846939
2024-05-28,120418.86414604644
2024-05-29,119166.6442188997
2024-05-30,120010.84894607255
2024-05-31,118863.863694942
2024-06-03,119066.46485702948
2024-06-04,120038.02346222357
2024-06-05,121583.81418030219
2024-06-06,123175.38212006049
2024-06-07,123898.8529376264
2024-06-10,124339.47099869208
2024-06-11,121503.50073293016
2024-06-12,123062.96820480506
2024-06-13,121261.4434203325
2024-06-14,119502.59552944255
2024-06-17,120290.03047844631
2024-06-18,122354.01840833467
2024-06-20,121531.86500409883
2024-06-21,120036.56253675264
2024-06-24,118683.84585554751
2024-06-25,119838.13606967282
2024-06-26,121210.87162150693
2024-06-27,124587.09971751523
2024-06-28,123548.38850917172
2024-07-01,124684.90877093625
2024-07-02,125391.20872821164
2024-07-03,124077.32784976315
2024-07-05,127747.06465854001
2024-07-08,127939.90364589047
2024-07-09,128351.06686915708
2024-07-10,130942.9970716412
2024-07-11,127572.90553607297
2024-07-12,128344.66936053586
2024-07-15,128157.86328691628
2024-07-16,130523.2636873625
2024-07-17,128809.41251536612
2024-07-18,124840.6806734009
2024-07-19,124667.13736514284
2024-07-22,124638.26061610415
2024-07-23,121222.74297122195
2024-07-24,121435.95446615532
2024-07-25,120574.55663900689
2024-07-26,124536.18986349419
2024-07-29,123923.38741903618
2024-07-30,118871.15082925036
2024-07-31,120789.10544961168
2024-08-01,117745.19561723077
2024-08-02,115408.96789617081
2024-08-05,109963.10341799902
2024-08-06,111097.86123049902
2024-08-07,109095.8410278623
2024-08-08,110340.53563607596
2024-08-09,109890.91542733573
2024-08-12,109278.075492033
2024-08-13,109264.0062781658
2024-08-14,109940.80666268729
2024-08-15,109842.18553841971
2024-08-16,110123.3038550701
2024-08-19,110579.23361186005
2024-08-20,110942.4651372812
2024-08-21,110828.21919536371
