date,equity
2024-02-28,158301.19864870753
2024-02-29,159255.97475649562
2024-03-01,159681.39774538725
2024-03-04,160818.05156909532
2024-03-05,159981.0345879251
2024-03-06,160880.9705467874
2024-03-07,161337.98968130889
2024-03-08,161010.27769095244
2024-03-11,159703.9275144764
2024-03-12,159689.6200725072
2024-03-13,159104.36000170643
2024-03-14,157663.46770263312
2024-03-15,155855.8353934204
2024-03-18,157042.4969815531
2024-03-19,157821.1805600443
2024-03-20,159177.8252286234
2024-03-21,161431.11352818395
2024-03-22,160471.89824192907
2024-03-25,160347.50258152868
2024-03-26,160835.55057042028
2024-03-27,163269.2413968363
2024-03-28,164193.55029576208
2024-04-01,163593.62427037145
2024-04-02,163099.85039036657
2024-04-03,163297.6078671732
2024-04-04,161087.11504987598
2024-04-05,162973.4162281124
2024-04-08,162649.25996122367
2024-04-09,162801.70875272757
2024-04-10,160667.97061262137
2024-04-11,160275.65160672177
2024-04-12,159145.16924247082
2024-04-15,156482.76965546055
2024-04-16,156763.4724291385
2024-04-17,155235.92960749075
2024-04-18,155931.61371307154
2024-04-19,157550.80365585376
2024-04-22,158736.31238416434
2024-04-23,159957.32726911307
2024-04-24,158665.35880293002
2024-04-25,158218.73042550104
2024-04-26,158561.00910439508
2024-04-29,158895.99084725397
2024-04-30,157928.31540932672
2024-05-01,157859.61340584772
2024-05-02,159056.44593300836
2024-05-03,159026.8218637945
2024-05-06,160256.25806679743
2024-05-07,160497.08670296686
2024-05-08,161616.42012276666
2024-05-09,162692.68435921686
2024-05-10,164275.57384743707
2024-05-13,162447.68829598444
2024-05-14,164208.5472895147
2024-05-15,165109.96929936513
2024-05-16,162526.82188684272
2024-05-17,162145.45237379544
2024-05-20,163430.0591853189
2024-05-21,164205.20408130568
2024-05-22,163224.6008174507
2024-05-23,161827.8540217964
2024-05-24,163437.20035423618
2024-05-28,162469.86673742085
2024-05-29,160115.58135771094
2024-05-30,158875.88475661218
2024-05-31,158170.96543858544
2024-06-03,157161.66814182082
2024-06-04,156324.43479678908
2024-06-05,159089.19965884963
2024-06-06,159683.49539706984
2024-06-07,160138.1110450813
2024-06-10,159924.13739257772
2024-06-11,158202.14117918952
2024-06-12,158668.49545560736
2024-06-13,161956.34677320183
2024-06-14,163629.07092916936
